date,value
2020-04-04,118.60509883258428
2020-04-05,116.55285752689176
2020-04-06,120.15974705234308
2020-04-07,120.17428657209707
2020-04-08,119.74412746154385
2020-04-09,119.34351120103696
2020-04-10,117.05779558010505
2020-04-11,119.12017183788522
2020-04-12,119.34604070416796
2020-04-13,118.49401316251542
2020-04-14,119.8401946875373
2020-04-15,121.03217727484903
2020-04-16,124.05487930358778
2020-04-17,120.687229857031
2020-04-18,120.90588968178666
2020-04-19,120.29177366904605
2020-04-20,116.65017643380139
2020-04-21,120.47893690866742
2020-04-22,120.69387980452582
2020-04-23,125.53858458909252
2020-04-24,120.26330381372284
2020-04-25,121.2843091675116
2020-04-26,120.64226281391613
2020-04-27,118.40210585398495
2020-04-28,123.05020821193561
2020-04-29,122.29087654366647
2020-04-30,122.38889245838756
2020-05-01,119.00526565846013
2020-05-02,123.64425960970955
2020-05-03,118.04704296031237
2020-05-04,122.03400306851789
2020-05-05,125.24824039196488
2020-05-06,118.89082072220111
2020-05-07,119.74141435904365
2020-05-08,121.07301017319877
2020-05-09,119.86406461963955
2020-05-10,117.76463879873376
2020-05-11,120.99571367768188
2020-05-12,118.72430647688903
2020-05-13,121.78416150519949
2020-05-14,118.98396060240222
2020-05-15,123.90631377922
2020-05-16,119.22141218821176
2020-05-17,120.1231425233648
2020-05-18,122.3715554558281
2020-05-19,118.25799285803672
2020-05-20,121.14782376462082
2020-05-21,123.27839127054423
2020-05-22,117.41839873492246
2020-05-23,120.96998862690829
2020-05-24,121.08597771945324
2020-05-25,122.09352441424933
2020-05-26,118.01785945056679
2020-05-27,117.81098638095122
2020-05-28,121.45421939351748
2020-05-29,120.9610820751523
2020-05-30,120.82325708916615
2020-05-31,120.96875152152583
2020-06-01,118.86785775463606
2020-06-02,120.64297884874513
2020-06-03,120.71373703946014
2020-06-04,118.64661092468978
2020-06-05,123.75323054196024
2020-06-06,120.91440667372282
2020-06-07,117.52793055246505
2020-06-08,121.16622510491682
2020-06-09,117.84516509679081
2020-06-10,121.30898533231395
2020-06-11,121.99121936985759
2020-06-12,117.97084764131345
2020-06-13,121.47616846577817
2020-06-14,120.3112500275102
2020-06-15,121.06519694680817
2020-06-16,123.14921624334846
2020-06-17,118.79862185353193
2020-06-18,117.71495691137572
2020-06-19,117.37574429121626
2020-06-20,117.45485885887084
2020-06-21,118.86339445708555
2020-06-22,119.63048241620527
2020-06-23,119.43165293336536
2020-06-24,120.46229325663964
2020-06-25,118.7631989296153
2020-06-26,121.57319517312666
2020-06-27,118.0654593327603
2020-06-28,123.9635221267225
2020-06-29,119.70274487326974
2020-06-30,116.66518786956954
2020-07-01,116.165728081513
2020-07-02,119.20043618850532
2020-07-03,117.71656315689599
2020-07-04,119.51955707275123
2020-07-05,118.96621955585927
2020-07-06,117.80244641053866
2020-07-07,116.18309922690928
2020-07-08,114.77584786413912
2020-07-09,116.84169192747913
2020-07-10,119.37707335452883
2020-07-11,118.02244204231047
2020-07-12,115.03323095070567
2020-07-13,117.80204965122576
2020-07-14,118.15787720363589
2020-07-15,115.55170741538252
2020-07-16,117.55972720291845
2020-07-17,117.30227345178042
2020-07-18,114.83426801035095
2020-07-19,117.77095850282855
2020-07-20,118.11299937030144
2020-07-21,119.0944992151296
2020-07-22,118.97393536410593
2020-07-23,114.0499431332016
2020-07-24,114.86964613329354
2020-07-25,117.71649216880705
2020-07-26,117.65627704828191
2020-07-27,117.60228879278532
2020-07-28,124.22239575118425
2020-07-29,117.6047501610729
2020-07-30,118.68147937028488
2020-07-31,118.26711831059664
2020-08-01,117.61209647572628
2020-08-02,115.63045149762621
2020-08-03,117.73212515742725
2020-08-04,114.62329717409054
2020-08-05,115.6516784121921
2020-08-06,115.11260619131474
2020-08-07,116.20679088069915
2020-08-08,120.63380221815052
2020-08-09,112.23317135181901
2020-08-10,117.30525341566573
2020-08-11,112.6741871755772
2020-08-12,114.92453504515183
2020-08-13,118.01701263532496
2020-08-14,115.94035520832857
2020-08-15,113.63099808204733
2020-08-16,114.33261850668993
2020-08-17,117.10124200504272
2020-08-18,114.26225197930148
2020-08-19,116.1389945432047
2020-08-20,115.78250114581815
2020-08-21,114.37565880089689
2020-08-22,119.95650492294463
2020-08-23,116.92849987780681
2020-08-24,111.60474153501879
2020-08-25,116.0246512584554
2020-08-26,114.32726722880243
2020-08-27,117.35721582485884
2020-08-28,114.07125728790507
2020-08-29,115.43324452677349
2020-08-30,116.68160734026632
2020-08-31,117.41458222431172
2020-09-01,113.29646796320279
2020-09-02,115.0446225867081
2020-09-03,114.78289874684815
2020-09-04,114.44791916508808
2020-09-05,119.30992146626035
2020-09-06,116.61608121827399
2020-09-07,113.31414572438646
2020-09-08,117.7041451644625
2020-09-09,120.14797307434257
2020-09-10,118.00658154775235
2020-09-11,112.94367072709736
2020-09-12,115.05748896182865
2020-09-13,118.60612937620473
2020-09-14,114.70613751448577
2020-09-15,117.06111910913097
2020-09-16,117.77760080888137
2020-09-17,114.43218621000634
2020-09-18,116.22758540710856
2020-09-19,109.92757658245255
2020-09-20,114.42770810886218
2020-09-21,116.04062615429416
2020-09-22,114.12239118612888
2020-09-23,119.95789950624766
2020-09-24,113.91084510872177
2020-09-25,115.97202797051276
2020-09-26,117.19753091638495
2020-09-27,119.90547765103106
2020-09-28,114.24104045683714
2020-09-29,119.53188133339006
2020-09-30,117.32176653842058
2020-10-01,115.43698847765718
2020-10-02,118.4258772508255
2020-10-03,118.00441288260696
2020-10-04,116.51344022484268
2020-10-05,117.96401369219141
2020-10-06,117.16726980925318
2020-10-07,118.28136712079616
2020-10-08,119.49797228969699
2020-10-09,121.46806043193814
2020-10-10,115.94564240599588
2020-10-11,122.81551003109752
2020-10-12,114.77635249908853
2020-10-13,118.5109484641268
2020-10-14,120.128039304595
2020-10-15,119.65315963065625
2020-10-16,117.98842085635785
2020-10-17,118.96307977430399
2020-10-18,118.54167369744921
2020-10-19,118.50012994943046
2020-10-20,121.5320650125782
2020-10-21,120.70369462447891
2020-10-22,118.76343196596312
2020-10-23,122.11080544830844
2020-10-24,121.09130786546267
2020-10-25,122.27026550790247
2020-10-26,122.07434064812215
2020-10-27,119.3303230095943
2020-10-28,120.04384772136609
2020-10-29,122.83733802641088
2020-10-30,122.74465336396855
2020-10-31,121.66586864749692
2020-11-01,122.12865780411639
2020-11-02,124.63821068410766
2020-11-03,121.09113632246229
2020-11-04,123.56236537644831
2020-11-05,122.26014234557621
2020-11-06,122.42795928908957
2020-11-07,125.26207721863526
2020-11-08,124.91893585852421
2020-11-09,125.10104925432346
2020-11-10,126.29323024884083
2020-11-11,123.93480676970142
2020-11-12,125.46948257406797
2020-11-13,123.70003838378169
2020-11-14,125.18608355893535
2020-11-15,124.4967927185736
2020-11-16,125.17251243593844
2020-11-17,126.39235400421794
2020-11-18,123.79115925162355
2020-11-19,129.83993989614237
2020-11-20,123.87266162193258
2020-11-21,123.6877781826779
2020-11-22,128.66572526089575
2020-11-23,128.16802662993481
2020-11-24,128.06994821951477
2020-11-25,128.31717601995157
2020-11-26,127.27649587817855
2020-11-27,125.74867153226785
2020-11-28,127.93862459535126
2020-11-29,126.67812904887023
2020-11-30,130.22968768372087
2020-12-01,128.23384445252634
2020-12-02,127.12694712745144
2020-12-03,128.38657906791968
2020-12-04,130.10800501022243
2020-12-05,128.40882125334613
2020-12-06,128.14724912291058
2020-12-07,130.53572919877627
2020-12-08,130.7961517267654
2020-12-09,129.55134827512703
2020-12-10,129.88327923311473
2020-12-11,131.5506347322649
2020-12-12,128.45255528700625
2020-12-13,128.79694763858436
2020-12-14,130.43905178798437
2020-12-15,131.7139762465467
2020-12-16,133.02843247144193
2020-12-17,135.62384398807313
2020-12-18,134.65568316392384
2020-12-19,132.8883878836096
2020-12-20,133.43875253180366
2020-12-21,131.7408153326816
2020-12-22,133.97845597840686
2020-12-23,133.7082420452803
2020-12-24,135.2014920722782
2020-12-25,133.17245679633174
2020-12-26,136.1367929857789
2020-12-27,138.43502594389466
2020-12-28,135.42369213403256
2020-12-29,136.71646554243262
2020-12-30,137.56527425601408
