date,value
2020-06-05,108.98048216855632
2020-06-06,109.29843761641438
2020-06-07,110.3823665164416
2020-06-08,115.08477145343561
2020-06-09,119.88637908721554
2020-06-10,123.61385623685125
2020-06-11,126.55744017038764
2020-06-12,128.81004527428973
2020-06-13,129.67830019106532
2020-06-14,130.49994605912894
2020-06-15,130.3563127350288
2020-06-16,129.6227740634447
2020-06-17,128.58161452830473
2020-06-18,127.93577566306118
2020-06-19,130.0311411729081
2020-06-20,130.45419718025994
2020-06-21,130.45734391603384
2020-06-22,128.9680976155279
2020-06-23,126.96924923087263
2020-06-24,126.81527565894567
2020-06-25,127.49822903371353
2020-06-26,126.94863033823574
2020-06-27,125.38869343380897
2020-06-28,124.87166397596246
2020-06-29,124.29524342931853
2020-06-30,123.99250353830392
2020-07-01,124.00637914070089
2020-07-02,123.438711244947
2020-07-03,124.98703258248348
2020-07-04,127.4614933470254
2020-07-05,127.04898473473524
2020-07-06,125.8442480919959
2020-07-07,124.47758399419882
2020-07-08,124.41576384965444
2020-07-09,124.10903183003896
2020-07-10,123.5541907822203
2020-07-11,123.69771479921071
2020-07-12,124.92640119853199
2020-07-13,124.81720702585407
2020-07-14,123.8004436671576
2020-07-15,122.53525246869239
2020-07-16,121.05715847558406
2020-07-17,121.84498639061025
2020-07-18,123.62670271279552
